State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
13,231,GA,Pike County,"2,440","1,967","2,913",14.0,11.3,16.7,898,702,"1,094",19.6,15.3,23.9,622,479,765,17.2,13.3,21.1,"54,457","49,273","59,641",,,,,,
13,233,GA,Polk County,"9,753","8,218","11,288",23.9,20.1,27.7,"3,508","2,824","4,192",32.7,26.3,39.1,"2,371","1,860","2,882",31.3,24.5,38.1,"36,326","33,335","39,317",,,,,,
13,235,GA,Pulaski County,"2,389","1,857","2,921",22.8,17.7,27.9,761,585,937,31.0,23.8,38.2,512,383,641,28.6,21.4,35.8,"34,820","31,277","38,363",,,,,,
13,237,GA,Putnam County,"3,949","3,070","4,828",18.7,14.5,22.9,"1,515","1,161","1,869",33.4,25.6,41.2,"1,024",763,"1,285",31.7,23.6,39.8,"40,168","36,100","44,236",,,,,,
13,239,GA,Quitman County,675,522,828,27.5,21.3,33.7,211,162,260,44.0,33.8,54.2,145,109,181,39.4,29.5,49.3,"28,621","25,840","31,402",,,,,,
13,241,GA,Rabun County,"3,278","2,693","3,863",20.5,16.9,24.1,"1,082",844,"1,320",33.0,25.7,40.3,715,543,887,30.2,22.9,37.5,"34,394","31,268","37,520",,,,,,
13,243,GA,Randolph County,"2,233","1,739","2,727",30.8,24.0,37.6,715,554,876,43.4,33.6,53.2,485,369,601,41.8,31.8,51.8,"27,950","25,066","30,834",,,,,,
13,245,GA,Richmond County,"48,088","42,005","54,171",25.2,22.0,28.4,"17,384","14,503","20,265",35.8,29.9,41.7,"11,654","9,472","13,836",34.7,28.2,41.2,"37,352","35,037","39,667",,,,,,
13,247,GA,Rockdale County,"13,150","10,666","15,634",15.5,12.6,18.4,"5,449","4,284","6,614",24.5,19.3,29.7,"3,825","2,964","4,686",23.1,17.9,28.3,"51,106","48,316","53,896",,,,,,
13,249,GA,Schley County,987,777,"1,197",19.7,15.5,23.9,375,290,460,26.4,20.4,32.4,256,194,318,22.6,17.1,28.1,"37,669","33,842","41,496",,,,,,
13,251,GA,Screven County,"3,779","3,060","4,498",27.1,21.9,32.3,"1,334","1,048","1,620",39.0,30.6,47.4,887,673,"1,101",36.2,27.4,45.0,"32,990","29,822","36,158",,,,,,
13,253,GA,Seminole County,"2,474","1,986","2,962",28.6,23.0,34.2,884,688,"1,080",44.6,34.7,54.5,587,447,727,39.6,30.2,49.0,"30,489","27,649","33,329",,,,,,
13,255,GA,Spalding County,"14,663","12,463","16,863",23.4,19.9,26.9,"5,441","4,336","6,546",34.6,27.6,41.6,"3,503","2,664","4,342",31.3,23.8,38.8,"38,914","36,447","41,381",,,,,,
13,257,GA,Stephens County,"5,757","4,627","6,887",22.7,18.2,27.2,"1,898","1,494","2,302",33.5,26.4,40.6,"1,273",974,"1,572",31.1,23.8,38.4,"37,536","34,540","40,532",,,,,,
13,259,GA,Stewart County,"1,651","1,274","2,028",39.1,30.2,48.0,401,310,492,44.9,34.7,55.1,273,206,340,44.2,33.4,55.0,"26,010","23,576","28,444",,,,,,
13,261,GA,Sumter County,"8,793","7,235","10,351",28.9,23.8,34.0,"3,271","2,592","3,950",41.3,32.7,49.9,"2,222","1,729","2,715",39.1,30.4,47.8,"31,937","29,141","34,733",,,,,,
13,263,GA,Talbot County,"1,630","1,285","1,975",24.3,19.2,29.4,486,371,601,36.8,28.1,45.5,331,247,415,34.4,25.6,43.2,"31,290","28,226","34,354",,,,,,
13,265,GA,Taliaferro County,506,391,621,29.8,23.0,36.6,164,126,202,50.3,38.7,61.9,113,85,141,49.6,37.2,62.0,"25,807","23,314","28,300",,,,,,
13,267,GA,Tattnall County,"7,336","6,236","8,436",35.3,30.0,40.6,"2,332","1,953","2,711",43.5,36.4,50.6,"1,349","1,042","1,656",35.4,27.4,43.4,"31,531","28,601","34,461",,,,,,
13,269,GA,Taylor County,"2,255","1,823","2,687",26.9,21.7,32.1,726,561,891,36.2,28.0,44.4,480,360,600,32.1,24.1,40.1,"30,308","27,284","33,332",,,,,,
13,271,GA,Telfair County,"4,703","3,769","5,637",36.4,29.2,43.6,"1,381","1,111","1,651",44.3,35.6,53.0,919,717,"1,121",40.3,31.4,49.2,"27,831","25,057","30,605",,,,,,
13,273,GA,Terrell County,"3,242","2,729","3,755",36.3,30.5,42.1,"1,067",860,"1,274",47.8,38.5,57.1,692,542,842,44.1,34.5,53.7,"30,552","27,415","33,689",,,,,,
13,275,GA,Thomas County,"11,543","10,043","13,043",26.3,22.9,29.7,"3,693","3,005","4,381",33.8,27.5,40.1,"2,446","1,919","2,973",31.0,24.3,37.7,"34,611","31,545","37,677",,,,,,
13,277,GA,Tift County,"10,525","8,881","12,169",26.4,22.3,30.5,"3,952","3,261","4,643",38.3,31.6,45.0,"2,563","2,003","3,123",34.3,26.8,41.8,"33,669","30,776","36,562",,,,,,
13,279,GA,Toombs County,"7,071","5,590","8,552",26.1,20.6,31.6,"2,962","2,289","3,635",39.4,30.4,48.4,"2,004","1,507","2,501",38.0,28.6,47.4,"32,915","29,817","36,013",,,,,,
13,281,GA,Towns County,"1,919","1,539","2,299",19.4,15.6,23.2,517,403,631,32.7,25.5,39.9,360,274,446,29.6,22.5,36.7,"36,858","33,317","40,399",,,,,,
13,283,GA,Treutlen County,"1,804","1,382","2,226",28.0,21.5,34.5,682,520,844,40.7,31.0,50.4,448,331,565,37.1,27.4,46.8,"30,131","27,036","33,226",,,,,,
13,285,GA,Troup County,"14,675","12,842","16,508",22.4,19.6,25.2,"5,572","4,639","6,505",32.1,26.7,37.5,"3,832","3,147","4,517",30.4,25.0,35.8,"39,370","36,090","42,650",,,,,,
13,287,GA,Turner County,"2,404","1,840","2,968",28.2,21.6,34.8,917,700,"1,134",43.9,33.5,54.3,615,458,772,40.4,30.1,50.7,"25,480","23,057","27,903",,,,,,
13,289,GA,Twiggs County,"2,005","1,593","2,417",23.1,18.3,27.9,606,468,744,33.9,26.2,41.6,414,313,515,31.8,24.1,39.5,"34,528","31,241","37,815",,,,,,
13,291,GA,Union County,"3,813","3,000","4,626",18.4,14.5,22.3,"1,136",876,"1,396",31.1,24.0,38.2,782,585,979,28.2,21.1,35.3,"39,206","35,406","43,006",,,,,,
13,293,GA,Upson County,"5,813","4,741","6,885",22.0,17.9,26.1,"1,938","1,490","2,386",31.6,24.3,38.9,"1,320",982,"1,658",29.3,21.8,36.8,"33,483","30,264","36,702",,,,,,
13,295,GA,Walker County,"12,463","10,309","14,617",18.6,15.4,21.8,"4,204","3,265","5,143",27.0,21.0,33.0,"2,862","2,170","3,554",24.7,18.7,30.7,"37,813","34,678","40,948",,,,,,
13,297,GA,Walton County,"12,765","10,577","14,953",15.3,12.7,17.9,"5,075","4,161","5,989",23.1,18.9,27.3,"3,524","2,833","4,215",21.5,17.3,25.7,"52,747","48,026","57,468",,,,,,
13,299,GA,Ware County,"9,270","7,687","10,853",27.2,22.5,31.9,"3,003","2,355","3,651",36.1,28.3,43.9,"2,065","1,597","2,533",35.3,27.3,43.3,"31,529","28,351","34,707",,,,,,
13,301,GA,Warren County,"1,522","1,192","1,852",27.0,21.2,32.8,512,396,628,39.6,30.6,48.6,340,255,425,36.6,27.4,45.8,"30,946","27,890","34,002",,,,,,
13,303,GA,Washington County,"5,004","4,040","5,968",26.1,21.1,31.1,"1,623","1,260","1,986",33.6,26.1,41.1,"1,083",822,"1,344",31.5,23.9,39.1,"34,117","30,696","37,538",,,,,,
13,305,GA,Wayne County,"6,680","5,404","7,956",23.9,19.3,28.5,"2,505","1,929","3,081",33.9,26.1,41.7,"1,683","1,258","2,108",32.1,24.0,40.2,"37,082","33,604","40,560",,,,,,
13,307,GA,Webster County,642,500,784,23.1,18.0,28.2,231,178,284,34.3,26.5,42.1,157,118,196,28.6,21.6,35.6,"32,842","29,648","36,036",,,,,,
13,309,GA,Wheeler County,"2,230","1,697","2,763",42.2,32.1,52.3,553,422,684,40.5,30.9,50.1,381,285,477,39.3,29.3,49.3,"29,780","27,270","32,290",,,,,,
13,311,GA,White County,"4,236","3,223","5,249",15.8,12.0,19.6,"1,647","1,253","2,041",27.5,20.9,34.1,"1,135",842,"1,428",25.3,18.8,31.8,"39,753","35,730","43,776",,,,,,
13,313,GA,Whitfield County,"18,118","15,256","20,980",17.8,15.0,20.6,"7,211","5,804","8,618",25.1,20.2,30.0,"4,940","3,921","5,959",23.9,19.0,28.8,"38,452","36,135","40,769",,,,,,
13,315,GA,Wilcox County,"2,382","1,930","2,834",32.8,26.6,39.0,698,546,850,40.1,31.4,48.8,464,350,578,36.5,27.5,45.5,"30,500","27,397","33,603",,,,,,
13,317,GA,Wilkes County,"2,343","1,867","2,819",23.3,18.6,28.0,798,610,986,35.8,27.4,44.2,544,405,683,34.0,25.3,42.7,"30,720","27,749","33,691",,,,,,
13,319,GA,Wilkinson County,"1,702","1,286","2,118",18.3,13.8,22.8,689,524,854,30.5,23.2,37.8,467,348,586,29.0,21.6,36.4,"38,570","35,623","41,517",,,,,,
13,321,GA,Worth County,"5,794","4,917","6,671",26.7,22.7,30.7,"1,906","1,585","2,227",37.0,30.8,43.2,"1,274","1,030","1,518",33.6,27.2,40.0,"35,308","32,004","38,612",,,,,,
15,000,HI,Hawaii,"161,606","154,618","168,594",12.1,11.6,12.6,"50,172","46,733","53,611",16.8,15.7,17.9,"33,653","30,731","36,575",15.9,14.5,17.3,"62,071","61,102","63,040","15,204","13,295","17,113",17.5,15.3,19.7
15,001,HI,Hawaii County,"37,428","32,264","42,592",20.4,17.6,23.2,"12,355","10,269","14,441",29.9,24.8,35.0,"8,420","6,945","9,895",28.7,23.7,33.7,"46,186","44,089","48,283",,,,,,
15,003,HI,Honolulu County,"95,769","87,751","103,787",10.3,9.4,11.2,"28,886","25,398","32,374",13.9,12.2,15.6,"19,481","17,014","21,948",13.3,11.6,15.0,"65,489","63,553","67,425",,,,,,
15,005,HI,Kalawao County,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,
15,007,HI,Kauai County,"8,637","6,830","10,444",12.9,10.2,15.6,"2,724","2,070","3,378",18.3,13.9,22.7,"1,801","1,327","2,275",17.1,12.6,21.6,"56,937","53,371","60,503",,,,,,
15,009,HI,Maui County,"19,773","16,334","23,212",12.8,10.6,15.0,"6,207","4,852","7,562",17.7,13.8,21.6,"3,951","2,963","4,939",15.8,11.9,19.7,"57,789","54,582","60,996",,,,,,
16,000,ID,Idaho,"256,257","248,124","264,390",16.5,16.0,17.0,"89,007","84,616","93,398",21.3,20.2,22.4,"57,242","53,399","61,085",19.2,17.9,20.5,"43,345","42,213","44,477","29,351","27,053","31,649",25.4,23.4,27.4
16,001,ID,Ada County,"52,376","47,362","57,390",13.4,12.1,14.7,"15,970","13,494","18,446",15.7,13.3,18.1,"10,263","8,369","12,157",13.8,11.3,16.3,"50,701","48,274","53,128",,,,,,
16,003,ID,Adams County,670,521,819,17.1,13.3,20.9,197,148,246,27.4,20.6,34.2,133,97,169,25.7,18.7,32.7,"32,752","29,782","35,722",,,,,,
16,005,ID,Bannock County,"15,222","12,924","17,520",18.7,15.9,21.5,"5,264","4,269","6,259",23.8,19.3,28.3,"3,284","2,569","3,999",21.3,16.7,25.9,"41,749","39,147","44,351",,,,,,
16,007,ID,Bear Lake County,830,644,"1,016",14.0,10.9,17.1,334,256,412,20.4,15.6,25.2,216,159,273,17.8,13.1,22.5,"42,327","38,054","46,600",,,,,,
16,009,ID,Benewah County,"1,485","1,161","1,809",16.3,12.7,19.9,511,381,641,24.4,18.2,30.6,341,246,436,22.2,16.0,28.4,"39,327","35,920","42,734",,,,,,
16,011,ID,Bingham County,"7,021","5,664","8,378",15.5,12.5,18.5,"3,172","2,494","3,850",21.6,17.0,26.2,"2,075","1,587","2,563",19.9,15.2,24.6,"45,354","41,908","48,800",,,,,,
16,013,ID,Blaine County,"2,191","1,698","2,684",10.4,8.1,12.7,809,614,"1,004",16.3,12.4,20.2,525,384,666,14.4,10.5,18.3,"60,448","54,371","66,525",,,,,,
16,015,ID,Boise County,"1,089",872,"1,306",15.7,12.6,18.8,310,236,384,22.1,16.8,27.4,201,148,254,18.2,13.4,23.0,"48,657","43,761","53,553",,,,,,
16,017,ID,Bonner County,"6,915","5,637","8,193",17.2,14.0,20.4,"2,042","1,525","2,559",24.4,18.2,30.6,"1,353",970,"1,736",21.4,15.3,27.5,"41,255","37,375","45,135",,,,,,
16,019,ID,Bonneville County,"14,479","11,951","17,007",13.9,11.5,16.3,"6,119","4,857","7,381",19.0,15.1,22.9,"3,818","2,870","4,766",17.1,12.9,21.3,"49,748","46,113","53,383",,,,,,
16,021,ID,Boundary County,"1,976","1,567","2,385",18.5,14.7,22.3,716,547,885,27.7,21.2,34.2,465,340,590,23.9,17.5,30.3,"33,655","30,651","36,659",,,,,,
16,023,ID,Butte County,454,354,554,16.2,12.6,19.8,163,124,202,21.5,16.4,26.6,103,76,130,17.9,13.2,22.6,"41,026","36,899","45,153",,,,,,
16,025,ID,Camas County,139,107,171,12.4,9.5,15.3,47,35,59,18.7,14.1,23.3,30,22,38,15.9,11.6,20.2,"45,439","40,713","50,165",,,,,,
16,027,ID,Canyon County,"37,796","33,640","41,952",20.1,17.9,22.3,"15,484","13,173","17,795",26.7,22.7,30.7,"9,845","8,108","11,582",23.8,19.6,28.0,"39,132","37,157","41,107",,,,,,
16,029,ID,Caribou County,820,638,"1,002",12.2,9.5,14.9,326,246,406,16.9,12.7,21.1,214,156,272,15.3,11.2,19.4,"49,665","44,863","54,467",,,,,,
16,031,ID,Cassia County,"3,797","3,065","4,529",16.7,13.5,19.9,"1,784","1,388","2,180",24.1,18.7,29.5,"1,156",872,"1,440",21.7,16.4,27.0,"41,393","37,496","45,290",,,,,,
16,033,ID,Clark County,171,131,211,18.1,13.9,22.3,79,60,98,27.9,21.1,34.7,51,37,65,24.1,17.6,30.6,"40,581","36,554","44,608",,,,,,
16,035,ID,Clearwater County,"1,368","1,065","1,671",17.0,13.2,20.8,409,310,508,28.2,21.4,35.0,271,198,344,24.4,17.9,30.9,"38,086","34,961","41,211",,,,,,
16,037,ID,Custer County,596,466,726,13.8,10.8,16.8,162,123,201,20.4,15.5,25.3,106,78,134,17.9,13.1,22.7,"44,234","39,703","48,765",,,,,,
16,039,ID,Elmore County,"3,302","2,511","4,093",12.9,9.8,16.0,"1,541","1,162","1,920",21.6,16.3,26.9,997,728,"1,266",20.9,15.3,26.5,"43,120","40,238","46,002",,,,,,
16,041,ID,Franklin County,"1,410","1,073","1,747",11.1,8.4,13.8,748,562,934,17.1,12.9,21.3,480,347,613,14.9,10.8,19.0,"46,348","41,649","51,047",,,,,,
16,043,ID,Fremont County,"2,123","1,651","2,595",16.8,13.1,20.5,"1,009",770,"1,248",26.2,20.0,32.4,665,489,841,23.8,17.5,30.1,"41,411","37,390","45,432",,,,,,
16,045,ID,Gem County,"2,909","2,317","3,501",17.7,14.1,21.3,"1,061",816,"1,306",27.4,21.1,33.7,691,513,869,24.2,18.0,30.4,"40,541","36,393","44,689",,,,,,
16,047,ID,Gooding County,"2,832","2,283","3,381",18.5,14.9,22.1,"1,207",936,"1,478",27.4,21.2,33.6,803,603,"1,003",25.3,19.0,31.6,"39,670","35,858","43,482",,,,,,
16,049,ID,Idaho County,"2,687","2,049","3,325",16.9,12.9,20.9,865,650,"1,080",26.3,19.8,32.8,569,410,728,23.6,17.0,30.2,"39,184","35,862","42,506",,,,,,
16,051,ID,Jefferson County,"3,740","3,061","4,419",14.3,11.7,16.9,"1,761","1,396","2,126",19.4,15.4,23.4,"1,131",859,"1,403",17.7,13.5,21.9,"47,827","44,233","51,421",,,,,,
16,053,ID,Jerome County,"4,026","3,287","4,765",18.0,14.7,21.3,"1,870","1,486","2,254",27.2,21.6,32.8,"1,248",970,"1,526",26.6,20.7,32.5,"39,454","36,176","42,732",,,,,,
16,055,ID,Kootenai County,"22,370","19,598","25,142",16.1,14.1,18.1,"6,612","5,270","7,954",19.8,15.8,23.8,"4,240","3,245","5,235",17.3,13.2,21.4,"47,026","43,980","50,072",,,,,,
16,057,ID,Latah County,"6,450","5,386","7,514",18.7,15.6,21.8,"1,158",887,"1,429",17.0,13.0,21.0,738,546,930,15.7,11.6,19.8,"42,350","38,621","46,079",,,,,,
16,059,ID,Lemhi County,"1,484","1,196","1,772",18.9,15.2,22.6,446,344,548,29.4,22.7,36.1,297,223,371,26.6,20.0,33.2,"36,319","32,630","40,008",,,,,,
16,061,ID,Lewis County,765,642,888,20.2,16.9,23.5,229,174,284,28.4,21.6,35.2,149,109,189,25.4,18.6,32.2,"40,149","36,154","44,144",,,,,,
16,063,ID,Lincoln County,820,654,986,16.1,12.9,19.3,397,302,492,24.8,18.9,30.7,261,192,330,22.4,16.5,28.3,"40,460","37,073","43,847",,,,,,
16,065,ID,Madison County,"14,144","12,972","15,316",38.5,35.3,41.7,"2,384","1,965","2,803",25.9,21.3,30.5,"1,473","1,155","1,791",25.8,20.2,31.4,"33,343","30,620","36,066",,,,,,
16,067,ID,Minidoka County,"3,481","2,781","4,181",17.4,13.9,20.9,"1,433","1,113","1,753",25.1,19.5,30.7,910,680,"1,140",22.6,16.9,28.3,"40,779","36,848","44,710",,,,,,
16,069,ID,Nez Perce County,"4,960","3,959","5,961",12.9,10.3,15.5,"1,569","1,215","1,923",19.0,14.7,23.3,986,732,"1,240",16.4,12.2,20.6,"43,662","40,255","47,069",,,,,,
16,071,ID,Oneida County,610,491,729,14.7,11.8,17.6,236,182,290,19.7,15.2,24.2,152,112,192,17.2,12.7,21.7,"43,519","39,239","47,799",,,,,,
16,073,ID,Owyhee County,"2,821","2,334","3,308",25.1,20.8,29.4,"1,151",916,"1,386",36.3,28.9,43.7,799,630,968,34.6,27.3,41.9,"33,518","30,460","36,576",,,,,,
16,075,ID,Payette County,"4,301","3,555","5,047",19.2,15.9,22.5,"1,653","1,290","2,016",26.9,21.0,32.8,"1,101",828,"1,374",24.7,18.6,30.8,"39,031","35,685","42,377",,,,,,
16,077,ID,Power County,"1,320","1,036","1,604",17.2,13.5,20.9,616,473,759,26.3,20.2,32.4,399,293,505,24.8,18.2,31.4,"39,288","35,746","42,830",,,,,,
16,079,ID,Shoshone County,"2,449","1,969","2,929",19.7,15.8,23.6,729,556,902,28.6,21.8,35.4,474,346,602,24.6,18.0,31.2,"36,811","34,142","39,480",,,,,,
16,081,ID,Teton County,"1,263",973,"1,553",12.5,9.6,15.4,620,467,773,21.3,16.0,26.6,407,294,520,20.9,15.1,26.7,"51,561","46,264","56,858",,,,,,
16,083,ID,Twin Falls County,"13,548","11,558","15,538",17.7,15.1,20.3,"4,759","3,764","5,754",22.9,18.1,27.7,"3,138","2,416","3,860",21.7,16.7,26.7,"41,942","38,761","45,123",,,,,,
16,085,ID,Valley County,"1,145",874,"1,416",12.0,9.2,14.8,382,288,476,21.2,16.0,26.4,259,188,330,19.8,14.4,25.2,"46,210","41,442","50,978",,,,,,
16,087,ID,Washington County,"1,899","1,503","2,295",18.8,14.9,22.7,674,517,831,28.0,21.5,34.5,425,313,537,22.9,16.8,29.0,"35,232","31,776","38,688",,,,,,
17,000,IL,Illinois,"1,871,484","1,845,497","1,897,471",14.9,14.7,15.1,"651,430","636,157","666,703",21.3,20.8,21.8,"443,273","430,016","456,530",19.9,19.3,20.5,"53,271","52,773","53,769","198,619","191,172","206,066",24.5,23.6,25.4
17,001,IL,Adams County,"10,322","8,997","11,647",15.9,13.9,17.9,"3,496","2,987","4,005",23.3,19.9,26.7,"2,225","1,831","2,619",20.5,16.9,24.1,"43,293","40,833","45,753",,,,,,
17,003,IL,Alexander County,"2,360","1,890","2,830",31.3,25.1,37.5,865,686,"1,044",48.2,38.2,58.2,598,465,731,47.8,37.2,58.4,"28,499","25,743","31,255",,,,,,
17,005,IL,Bond County,"2,226","1,773","2,679",14.3,11.4,17.2,670,523,817,19.0,14.8,23.2,450,345,555,17.4,13.4,21.4,"44,945","40,699","49,191",,,,,,
17,007,IL,Boone County,"5,528","4,428","6,628",10.3,8.3,12.3,"2,221","1,724","2,718",14.7,11.4,18.0,"1,513","1,156","1,870",13.0,9.9,16.1,"57,708","52,672","62,744",,,,,,
17,009,IL,Brown County,724,561,887,15.3,11.9,18.7,150,115,185,14.4,11.0,17.8,101,76,126,13.5,10.1,16.9,"46,160","41,461","50,859",,,,,,
17,011,IL,Bureau County,"3,653","2,988","4,318",10.7,8.7,12.7,"1,315","1,057","1,573",17.1,13.8,20.4,881,694,"1,068",15.1,11.9,18.3,"48,474","45,471","51,477",,,,,,
17,013,IL,Calhoun County,620,498,742,12.5,10.0,15.0,189,150,228,17.8,14.1,21.5,130,102,158,16.3,12.8,19.8,"47,218","42,418","52,018",,,,,,
17,015,IL,Carroll County,"2,232","1,833","2,631",15.0,12.3,17.7,725,592,858,24.4,19.9,28.9,462,365,559,20.4,16.1,24.7,"42,996","39,120","46,872",,,,,,
17,017,IL,Cass County,"1,977","1,636","2,318",14.8,12.2,17.4,788,657,919,24.0,20.0,28.0,519,427,611,21.6,17.8,25.4,"40,065","37,078","43,052",,,,,,
17,019,IL,Champaign County,"43,484","40,338","46,630",23.4,21.7,25.1,"8,062","6,757","9,367",21.4,17.9,24.9,"5,249","4,306","6,192",20.0,16.4,23.6,"42,847","39,937","45,757",,,,,,
17,021,IL,Christian County,"4,446","3,546","5,346",13.4,10.7,16.1,"1,517","1,191","1,843",20.1,15.8,24.4,"1,018",790,"1,246",18.6,14.4,22.8,"46,401","42,770","50,032",,,,,,
17,023,IL,Clark County,"1,965","1,534","2,396",12.4,9.7,15.1,709,549,869,19.8,15.3,24.3,466,350,582,17.2,12.9,21.5,"48,940","45,181","52,699",,,,,,
17,025,IL,Clay County,"2,006","1,580","2,432",14.9,11.7,18.1,693,541,845,22.6,17.6,27.6,477,366,588,21.6,16.6,26.6,"38,445","35,643","41,247",,,,,,
17,027,IL,Clinton County,"3,276","2,569","3,983",9.1,7.1,11.1,"1,071",836,"1,306",12.8,10.0,15.6,693,525,861,11.2,8.5,13.9,"59,711","56,595","62,827",,,,,,
17,029,IL,Coles County,"10,809","9,396","12,222",21.8,18.9,24.7,"2,031","1,577","2,485",21.4,16.6,26.2,"1,337","1,003","1,671",19.9,14.9,24.9,"40,623","37,601","43,645",,,,,,
17,031,IL,Cook County,"912,067","887,978","936,156",17.8,17.3,18.3,"321,321","309,357","333,285",26.6,25.6,27.6,"225,464","216,424","234,504",26.0,25.0,27.0,"50,806","50,286","51,326",,,,,,
17,033,IL,Crawford County,"2,770","2,225","3,315",15.1,12.1,18.1,879,691,"1,067",22.3,17.5,27.1,564,427,701,19.3,14.6,24.0,"46,307","42,410","50,204",,,,,,
17,035,IL,Cumberland County,"1,357","1,086","1,628",12.4,9.9,14.9,488,387,589,19.1,15.2,23.0,328,257,399,17.8,14.0,21.6,"47,145","42,875","51,415",,,,,,
17,037,IL,DeKalb County,"15,572","13,553","17,591",15.9,13.8,18.0,"3,823","3,166","4,480",16.9,14.0,19.8,"2,550","2,086","3,014",15.7,12.8,18.6,"52,091","48,900","55,282",,,,,,
17,039,IL,De Witt County,"1,888","1,522","2,254",11.6,9.4,13.8,658,524,792,18.1,14.4,21.8,409,312,506,15.1,11.5,18.7,"56,147","52,270","60,024",,,,,,
17,041,IL,Douglas County,"1,953","1,535","2,371",10.0,7.9,12.1,777,591,963,15.6,11.9,19.3,524,392,656,14.5,10.8,18.2,"48,671","45,015","52,327",,,,,,
17,043,IL,DuPage County,"71,040","62,670","79,410",7.8,6.9,8.7,"24,546","21,052","28,040",11.0,9.4,12.6,"16,696","14,217","19,175",9.9,8.4,11.4,"74,122","71,642","76,602",,,,,,
17,045,IL,Edgar County,"2,599","2,075","3,123",14.4,11.5,17.3,870,671,"1,069",22.1,17.1,27.1,567,425,709,19.4,14.5,24.3,"43,596","39,467","47,725",,,,,,
17,047,IL,Edwards County,789,627,951,12.0,9.5,14.5,250,192,308,17.2,13.2,21.2,166,124,208,15.1,11.3,18.9,"41,239","37,642","44,836",,,,,,
17,049,IL,Effingham County,"3,616","2,876","4,356",10.7,8.5,12.9,"1,310","1,020","1,600",16.0,12.5,19.5,858,650,"1,066",14.4,10.9,17.9,"48,632","44,838","52,426",,,,,,
17,051,IL,Fayette County,"3,788","3,093","4,483",18.7,15.3,22.1,"1,304","1,045","1,563",27.6,22.1,33.1,855,668,"1,042",24.4,19.1,29.7,"40,247","37,143","43,351",,,,,,
17,053,IL,Ford County,"1,507","1,199","1,815",11.1,8.8,13.4,554,434,674,17.2,13.5,20.9,374,289,459,15.5,12.0,19.0,"49,206","44,745","53,667",,,,,,
17,055,IL,Franklin County,"7,253","6,013","8,493",18.6,15.4,21.8,"2,497","1,974","3,020",28.4,22.4,34.4,"1,709","1,322","2,096",26.6,20.6,32.6,"36,610","34,658","38,562",,,,,,
17,057,IL,Fulton County,"4,452","3,501","5,403",13.1,10.3,15.9,"1,472","1,128","1,816",19.9,15.3,24.5,976,726,"1,226",17.8,13.2,22.4,"46,539","43,567","49,511",,,,,,
17,059,IL,Gallatin County,"1,006",797,"1,215",18.3,14.5,22.1,303,236,370,27.7,21.5,33.9,197,148,246,24.8,18.7,30.9,"36,722","33,181","40,263",,,,,,
17,061,IL,Greene County,"2,012","1,575","2,449",14.9,11.7,18.1,678,524,832,22.1,17.1,27.1,446,334,558,19.3,14.5,24.1,"42,534","38,991","46,077",,,,,,
17,063,IL,Grundy County,"3,512","2,818","4,206",7.1,5.7,8.5,"1,253",964,"1,542",9.5,7.3,11.7,834,627,"1,041",8.6,6.5,10.7,"63,685","58,554","68,816",,,,,,
17,065,IL,Hamilton County,"1,287","1,026","1,548",15.5,12.4,18.6,467,366,568,25.0,19.6,30.4,313,241,385,22.8,17.5,28.1,"41,446","37,148","45,744",,,,,,
17,067,IL,Hancock County,"2,280","1,823","2,737",12.1,9.7,14.5,767,589,945,19.0,14.6,23.4,497,369,625,16.7,12.4,21.0,"43,850","41,178","46,522",,,,,,
17,069,IL,Hardin County,870,703,"1,037",20.4,16.5,24.3,276,220,332,32.1,25.6,38.6,180,140,220,28.6,22.2,35.0,"35,596","32,025","39,167",,,,,,
17,071,IL,Henderson County,853,661,"1,045",12.0,9.3,14.7,293,227,359,21.3,16.5,26.1,200,152,248,19.0,14.4,23.6,"45,217","40,749","49,685",,,,,,
17,073,IL,Henry County,"5,051","3,999","6,103",10.2,8.1,12.3,"1,812","1,402","2,222",15.7,12.1,19.3,"1,193",902,"1,484",13.8,10.4,17.2,"50,445","47,891","52,999",,,,,,
17,075,IL,Iroquois County,"3,854","3,186","4,522",13.3,11.0,15.6,"1,404","1,128","1,680",20.9,16.8,25.0,950,752,"1,148",18.5,14.7,22.3,"48,577","45,181","51,973",,,,,,
17,077,IL,Jackson County,"19,057","17,573","20,541",33.7,31.1,36.3,"3,426","2,856","3,996",34.0,28.3,39.7,"2,156","1,721","2,591",30.7,24.5,36.9,"32,868","29,843","35,893",,,,,,
17,079,IL,Jasper County,"1,028",788,"1,268",10.7,8.2,13.2,354,272,436,16.4,12.6,20.2,235,176,294,14.6,11.0,18.2,"46,257","42,279","50,235",,,,,,
